"Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"6285",22.0363766085173,-3.41275398761834,0.955413843009452,-3.57201647494297,0.000354243120522447,0.00115975003018821
"7357",307.000281690981,-1.02941125485447,0.288191055401672,-3.57197503378343,0.000354299193929431,0.00115976237469607
"474381",6.7255057004109,2.96206442601349,0.829269576514838,3.57189568977331,0.000354406576273275,0.00115994264535551
"440300",30.8570562978021,1.74156269418432,0.48758413754957,3.57181983592988,0.000354509263564854,0.00116010749856657
"84722",66.8441780611381,1.2373857346872,0.346463808700724,3.57147183518974,0.000354980727026375,0.00116147892003583
"221786",98.705302633579,0.892042014839651,0.249793526440792,3.57111742465868,0.000355461476963874,0.00116288031723177
"2735",564.471392326186,1.27286024893234,0.356452913737844,3.57090712370631,0.000355747033269746,0.0011636428257447
"54103",421.113733585053,-1.01078220105721,0.283088863176297,-3.57054738825147,0.000356235996031644,0.00116507035044331
"81793",63.3625458283196,-1.56454232696488,0.438228640410853,-3.57015079045969,0.000356775791519486,0.00116666367809366
"23397",59.2166677934321,1.24522129034815,0.348806589345278,3.56994772571664,0.000357052471892915,0.00116739627127005
"9670",373.631245270019,0.899946571399162,0.25213527656614,3.56930051064507,0.000357935656822133,0.00117011134518266
"1723",77.2939414594767,-1.19830974237678,0.335777295342133,-3.56876346018509,0.000358670062424287,0.0011723393225525
"64853",528.578774691366,1.11948179787096,0.31375576228038,3.56800394591819,0.000359711088574643,0.0011755687071561
"3490",151.549726070768,-0.961376017766851,0.269459942686532,-3.56778825149992,0.000360007244277513,0.0011763631940185
"26816",29.6954708830024,1.8902565141543,0.529825191078348,3.56769845221418,0.000360130608931919,0.0011765929162305
